wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std
Ses03F_impro08_F011,5,0.016503137132247186,0.02411813698441136,0.017165858590067272,0.038813475886338954,0.6865079365079365,0.16902305715928917,0.0009045021688330362,0.00044381128947284165
Ses01F_script03_1_M002,3,0.008862109161520297,0.012417494137129835,0.008958569038467389,0.020357824777803204,0.0,0.16820743270580943,0.0002657827857349096,0.00029167437358113447
Ses04F_impro07_M002,4,0.026240420432777925,0.03717211723318646,0.027074082011440428,0.05825968716289243,0.6700843016632491,0.16861872275642922,0.002019254650268875,0.0010212874235179222
Ses02F_script01_1_F035,4,0.005870442893573731,0.00948387478378592,0.00605558782777644,0.01722589263163301,0.6582117945466074,0.1690084074046457,0.0001756640516405073,0.0001160047557943761
Ses04F_script02_2_M012,2,0.011118293535725085,0.020002568600711815,0.01138865227626994,0.03675554557941315,0.7911789783737694,0.16797426579485644,0.0006949604211187674,0.0006628644452436478
Ses03F_script02_2_F020,1,0.0029665084076840815,0.0041273028983712596,0.0030784520797153877,0.007279816508967762,0.3500205058099795,0.16854501656215906,4.219997236300016e-05,7.078826203178451e-05
Ses05F_script03_1_M025,1,0.0213318566503932,0.025972110729370366,0.0223294601652499,0.033575034554716034,0.2619997861953462,0.16947764500480886,0.0009389017084635156,0.0009032804417899223
Ses01F_script01_1_F002,4,0.019944619440383574,0.028969491081004793,0.020602721645352984,0.04647706627093982,0.7367090292101937,0.16922338826905356,0.0012811211567233475,0.0014283650855352397
Ses02M_script01_3_M034,2,0.012061790102660643,0.016721077426884792,0.012762523482971137,0.025702775518708334,0.5625181374488853,0.169062580474068,0.000449304644157864,0.0007543187592989756
Ses02M_impro05_M002,5,0.025322537933899603,0.02835053422066657,0.02648615295753077,0.03043014024926691,0.1592144333119172,0.1690085997172712,0.0010348646570565024,0.000818602838734877
Ses03M_impro04_F005,4,0.006322977290376288,0.008415068425351441,0.006462509579290327,0.01337665808669817,0.45628469078455297,0.16870067000501304,0.00013068922457872692,0.0002136032330854174
Ses05F_impro08_F010,5,0.02652800374247328,0.032479909481221134,0.027601484066651274,0.04259640220725893,0.325187969924812,0.16821204233532153,0.0014371630511956525,0.0014005513738669158
Ses03M_impro02_M037,2,0.0016263312103906025,0.0027497781799353267,0.0017568269038707577,0.005881649848475944,0.012802675981291811,0.16827960378078766,2.503214752822156e-05,2.6617330242945152e-05
Ses05F_script03_2_F032,0,0.02641922734378746,0.03391967958183946,0.027419868371339102,0.04773869705302774,0.4730006835269994,0.16829270221951828,0.0016015458200983746,0.0011327817048205568
Ses05M_impro02_F003,3,0.016872827311452822,0.021316518612565,0.017244219250708317,0.03030831032822807,0.4005247723414107,0.16820300284099124,0.0006652171509402774,0.00048055691581642095
Ses01F_impro03_M024,5,0.0423935155002841,0.06022391436137409,0.04466617090512991,0.09164461372819441,0.5961779448621554,0.16893988350612782,0.0051481405433653335,0.00295795162809307
Ses03F_script03_2_F040,0,0.021127289606181654,0.04477257406920909,0.022871853727471733,0.08335955905606869,0.6864126014244053,0.16913918888922794,0.0033341346736486957,0.001983210888299803
Ses03M_script01_2_M016,0,0.014600123882280403,0.024994481121464202,0.015486632549676367,0.04383903118704277,0.7082628036058733,0.16877585160465952,0.0010319981415926151,0.0004523599527023293
Ses04F_script03_1_M002,3,0.023475941994986524,0.034931371297854244,0.02488087181341473,0.05619250177657123,0.5291194086912197,0.16955248318269606,0.001847444906304959,0.0006967295005232473
Ses03F_script03_1_F003,3,0.014557857334363671,0.023002788570234505,0.014472714814350283,0.040112034254140484,0.7574966828836799,0.16789792827263125,0.0008559046910181994,0.0010023362911521295
Ses04F_script02_2_F039,2,0.03752349641356926,0.048581893522559025,0.03808058072074524,0.07048036462000362,0.5190192229341828,0.16879669790169705,0.0031944023653132842,0.0027356714142799123
Ses05M_script03_1_M002,3,0.029747258466368748,0.04610974135046923,0.029842755570112327,0.07769937593225597,0.7776234063419418,0.1688903399115279,0.0031923198113203944,0.0020455279771283874
Ses02F_impro07_F037,1,0.0048974432741011355,0.006501625843048685,0.004972902319167581,0.010567323099367575,0.03664089801969713,0.16833101630525715,8.506933931971418e-05,7.208018038429214e-05
Ses02M_impro02_F006,2,0.004667835537749254,0.006227102124399366,0.004674778223722968,0.010352772833207699,0.051617138083303496,0.16907963338009463,7.942371394366738e-05,6.770916169487059e-05
Ses05M_impro05_M019,2,0.05599976814236885,0.07163479775575274,0.058297086966767706,0.09872081247660955,0.39909432672590567,0.16976884182779248,0.0067937728623752155,0.004210851330909493
Ses02F_impro03_F013,1,0.045129912562873124,0.05122971877506523,0.04646394016549771,0.05912451883044971,0.20249800324988296,0.168760267963532,0.003240346037794509,0.002775599931587014
Ses01M_script02_1_M040,1,0.014005699486457421,0.01854974344334479,0.014537691987470906,0.027600235797224412,0.3163991058727902,0.16830667385190062,0.0005324226959860418,0.0009183260842963115
Ses02M_impro01_F004,5,0.032603395591455614,0.04239110071652587,0.033106049099901426,0.06164441131965741,0.5221327967806841,0.1691004680191248,0.0024673917833788256,0.001331372131849834
Ses02M_impro01_M001,5,0.02247464681824829,0.02649567026747549,0.023238283229149063,0.03291436663539158,0.21490683229813662,0.16953734913128812,0.0009498506061893593,0.0008189377676351297
Ses02F_script02_2_M007,5,0.03529245315129184,0.04523819688620127,0.0373705913921808,0.061602075655297864,0.492979022899715,0.16945403749537535,0.0027840304623063974,0.004395573634923611
Ses05F_impro04_F006,2,0.039603541321247465,0.04777453985816449,0.041213611948753184,0.060603323257756594,0.3386999354341533,0.16898765944423527,0.0029698706412858242,0.0019462309150240842
Ses04F_script02_1_M028,4,0.01660346001067877,0.030147567905149147,0.016656108025915897,0.05509620807419066,0.912950077055994,0.16786082039018993,0.0014984160929993055,0.0009806320930237475
Ses05F_impro04_M010,5,0.00797131437351807,0.011301458572682364,0.008170836406142384,0.0186191214573303,0.6603205260858568,0.168204932018731,0.00022543757565887185,0.0001862864351050994
Ses03M_script01_2_M008,5,0.0050002232772519105,0.007715631152082387,0.005291835823466388,0.013638478559756457,0.6817733990147784,0.1688614490554461,0.00012112484273574858,7.242259131323342e-05
Ses05F_script03_1_M006,3,0.03476232445526922,0.03855830318537812,0.035943967835232994,0.04128314611273152,0.15813062066932038,0.16919142744136514,0.0018365930158210024,0.0014978601152264796
Ses04M_script01_2_F005,0,0.015130999406579347,0.023217303471718586,0.01578899862424821,0.03866968058418447,0.6099219340216571,0.16699741376913316,0.0008679664254855857,0.0005764027886029276
Ses01M_script02_2_F013,0,0.20823853884946164,0.3016487541609777,0.21523143251764032,0.46956537456817055,0.6453858431244351,0.16889502723142502,0.12359159213038332,0.10277799688290709
Ses04F_impro02_M010,2,0.00491266600090883,0.007161974059540763,0.0051955712349711775,0.0121888062054478,0.2781954887218045,0.16858183094759027,0.00010462394471836111,0.00012991454789046544
Ses04M_script02_1_M005,5,0.00784304178918529,0.014032198804608799,0.008101024764785355,0.0261127710913797,0.6595361643545483,0.1662568519324307,0.0003638763776567082,0.00031601475026493345
Ses03M_script02_1_M014,1,0.004459339481590342,0.007026986023574804,0.004763677325351869,0.012654558871423506,0.5938631556800691,0.16893107779489203,0.0001045360110261257,0.00017690929015005123
Ses05F_script01_1_F028,5,0.020434597777498113,0.028213653727080797,0.02130289687905865,0.04289558594119773,0.47978552939726377,0.16876502229472345,0.0011848670188686515,0.0007675689046284142
Ses05M_impro02_F003,3,0.016872827311452822,0.021316518612565,0.017244219250708317,0.03030831032822807,0.4005247723414107,0.16820300284099124,0.0006652171509402774,0.00048055691581642095
Ses02M_script03_1_F016,3,0.009380231021747376,0.011704546989214125,0.00965008768532017,0.016688133944497613,0.47752828015985904,0.16896069251534024,0.0002225619604758707,0.00018322645111465598
Ses02F_script01_1_M025,0,0.02442107371908373,0.036298166944578325,0.026246765959571768,0.05711747198101928,0.6667719719466734,0.1691219272069776,0.001978829801870892,0.0009855481604060514
Ses03M_script01_1_M045,2,0.01472711277870616,0.020616375825985564,0.015150922552875618,0.032487232128415616,0.6168081494057726,0.16904565411526648,0.0006620461471832594,0.0004575397312147801
Ses02M_impro08_M005,5,0.10470534516173104,0.11566271649773056,0.10756380267536662,0.12363662532950623,0.14452798663324978,0.17011988795726896,0.015507969823942197,0.006842192954865276
Ses05M_script01_1b_F001,4,0.003358486161721805,0.004916212086911625,0.003493926320434864,0.00944653172255247,0.0047472696339388625,0.1684367257766014,5.698757835503976e-05,4.346956941900104e-05
Ses04F_script01_1_M016,5,0.00960319560295679,0.013276167175046715,0.009626315830920069,0.02161493090318309,0.7218458233495828,0.16809175768498408,0.00029578209925883197,0.00026850106471900244
Ses04F_script03_2_F037,0,0.10859399256812673,0.14909906809867243,0.1131224955936083,0.2209407670445836,0.4300444990026086,0.16896517728848326,0.029961356888213286,0.025538201010219818
Ses04F_script03_1_M001,3,0.06791801332089634,0.08281201279977964,0.07072677111905831,0.1076165366786301,0.3613199665831245,0.1687145683076391,0.008727949659535496,0.0030323886272333564
Ses05F_script02_2_M023,2,0.015304787434945835,0.022795496464391236,0.015886771471988654,0.03736555446333703,0.6751307334079142,0.16861472397090668,0.0008245482007440775,0.0005470083237208347
Ses01M_script01_1_F003,4,0.01553456686806646,0.02268820574727281,0.0161130410097481,0.03672038977595885,0.4101469890943575,0.1677702068814967,0.0008149508598200827,0.0006445629699786679
Ses02M_impro08_F018,3,0.03129543664324868,0.0336312840503684,0.03220132777246578,0.033284291615603805,0.19089532705483844,0.16877037723577584,0.0013672427994956304,0.0016041707355375719
Ses04M_impro01_M010,2,0.03930655506785681,0.047562579814386816,0.04057988426743617,0.061596772380124044,0.30447536037546097,0.169374829878525,0.0029542416170090036,0.0024452181259865995
Ses03M_impro05b_F007,5,0.00961377795247258,0.011960932016541007,0.00997967963206135,0.01675347259921789,0.3642105263157895,0.16822105353006142,0.00023105980205302343,0.00023561130758110936
Ses01F_script02_1_F009,1,0.07163084534280541,0.09219840565712263,0.07496364078676537,0.1267855032643151,0.45610780197246364,0.16891444751388088,0.011165019253752646,0.00800969899937645
Ses03F_script02_2_M042,5,0.0015186731229695181,0.002246496760350742,0.001631959751820746,0.004489441622036104,0.0,0.16834055362320016,1.7907071607288743e-05,3.129145871124111e-05
Ses01F_script03_1_M002,3,0.008862109161520297,0.012417494137129835,0.008958569038467389,0.020357824777803204,0.0,0.16820743270580943,0.0002657827857349096,0.00029167437358113447
Ses03M_impro05a_M012,0,0.04658616450043759,0.06732937283940109,0.048638210374918535,0.104808928479398,0.5692508226167957,0.16887728276528144,0.006425978887400049,0.004617420862001185
Ses03F_script02_1_M030,4,0.0042395486572166935,0.009842786783132829,0.004391739034011772,0.020402523184314694,0.9888368881387142,0.16800456824874746,0.0002064840287403859,0.00013376402157892634
Ses04F_script01_2_M000,5,0.007664933252149245,0.010742260632489975,0.007916243055194786,0.01746575266195916,0.628204032809296,0.1685691384922921,0.00020517762907701627,0.00011470133685238396
Ses01M_script02_1_F014,0,0.04719338118332745,0.08674414373081439,0.049307185230449156,0.153683978326319,0.8432009672422262,0.16751322862396592,0.011620137402188898,0.00592371290732372
Ses05M_script01_1b_F026,5,0.02733151477516075,0.04001616886409508,0.028254601380577452,0.06411517786718784,0.32251811795498597,0.16881857170524733,0.002385704634175567,0.0023274060607471536
Ses03M_impro06_F008,2,0.002844862124823216,0.0037974359053120103,0.002939564998695801,0.006559406220851397,0.10546636862426337,0.1684216376452836,3.646625829859147e-05,2.6401808134184727e-05
Ses01F_impro03_F009,1,0.0806473694841757,0.10404584770077302,0.08320275848318552,0.14578502842489177,0.3981893509283413,0.17068886903237743,0.014210177234532452,0.010509776964049245
Ses03M_script02_2_M019,5,0.00135517812277435,0.002396648142935223,0.001495191925403986,0.005319439029776105,0.0,0.16822880245627742,2.0905089087286536e-05,1.79191148508061e-05
Ses03F_impro02_M007,0,0.019115024543572237,0.024491158185441887,0.01927287420117279,0.0358936456655293,0.48836893678238913,0.16912293593608915,0.0008642441858416816,0.000877380109716526
Ses02M_script02_1_M005,1,0.022375927496346072,0.030891074078674575,0.02316598741310341,0.04723662806347434,0.4864382029453799,0.16925286905590559,0.001405039167752904,0.001611146536958018
Ses03M_impro04_M012,2,0.020443621513606007,0.025250355443380813,0.0214343490747804,0.03341936573249057,0.35901856552208544,0.169345861510043,0.0008970960547744722,0.0008210394844221487
Ses02F_impro07_F016,1,0.032326136910563866,0.034413677287233393,0.03417583748833082,0.02915776409338399,0.1479528204397249,0.1693687855131738,0.001417087628957585,0.0007401982249517065
Ses05F_impro04_M020,5,0.012227509787368635,0.015921874024704692,0.012594375131617486,0.023558038306552665,0.5280907701007391,0.16852736687294567,0.00039682974508961817,0.0008120434011103062
Ses03M_impro01_F006,2,0.0031998415074641637,0.005237509395282963,0.003439217801899529,0.00993832558216229,0.4730006835269994,0.16867873817840318,6.567405546716986e-05,7.46621215179963e-05
Ses01M_impro01_M018,2,0.1669488823456299,0.21500176634611762,0.172153859778511,0.30032585801297423,0.367083352553162,0.17013013418328934,0.05953694413316293,0.04772787605499544
Ses01M_script03_2_F006,5,0.027093307453409862,0.04243617532587313,0.02847571345823374,0.07125885688263604,0.8211817422343738,0.16891490804966847,0.0027432479374831366,0.0016896713029251411
Ses04M_impro04_F002,5,0.03293774959252264,0.04467561455794093,0.033907083387429676,0.06693558196678757,0.33497623657806713,0.16887246702931832,0.0028356168944555144,0.0021248987588223973
Ses05F_impro02_F027,2,0.012062994788986953,0.01478929469208421,0.012278946537271039,0.02093953288328534,0.41076375148397304,0.16835307645894063,0.0003336457832738499,0.00024409355780947208
Ses02M_impro06_M019,2,0.002390005081547751,0.0028170965514509923,0.002505927164324187,0.004044423033555759,0.0,0.16841452003131438,2.1807209667065627e-05,3.820345998005352e-05
Ses01F_script01_3_M014,4,0.02810863401311866,0.03973006738193957,0.028831354395409577,0.0622221034219324,0.6433826501738217,0.16827762761504872,0.0023025289219091158,0.00202382188851319
